"DTY"	"ARR"	"TRF"	"DUR"	"TTY"	"TAG"	"SCD"	"NCD"	"EFA"	"TCH"	"ANT"	"EMP"	"TSS"	"SPV"	"NOI"	"CLS"
"S"	2020-09-25 05:13:42	"G"	00:00:00.0	"A"	"900_230000209923"	"downstream"	1	0.7	"HDX"	"A1"	65534	"399/399"	1255	224	" C "
"S"	2020-09-25 05:13:44	"G"	00:00:02.6	"A"	"900_230000209923"	"downstream"	27	0.8	"HDX"	"A1"	15	"553/702"	1255	404	" C "
"S"	2020-09-25 05:13:50	"G"	00:00:00.0	"A"	"900_230000209923"	"downstream"	1	0.7	"HDX"	"A1"	38	"542/542"	1254.5	312	" C "
"S"	2020-09-30 13:06:48	"G"	00:00:01.1	"A"	"900_226000584318"	"downstream"	12	0.8	"HDX"	"A1"	3430	"411/546"	1349.5	323	" A "
"S"	2020-09-30 13:06:57	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.9	"HDX"	"A1"	77	"418/463"	1348	282	" A "
"S"	2020-09-30 13:07:10	"G"	00:00:04.3	"A"	"900_226000584318"	"downstream"	44	0.8	"HDX"	"A1"	124	"451/491"	1347	288	" A "
"S"	2020-09-30 13:07:16	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	19	"485/485"	1349.5	307	" A "
"S"	2020-09-30 13:08:02	"G"	00:00:01.8	"A"	"900_226000584318"	"downstream"	19	0.9	"HDX"	"A1"	453	"540/548"	1348.5	329	" A "
"S"	2020-09-30 13:08:29	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	256	"447/447"	1349	267	" A "
"S"	2020-09-30 13:08:31	"G"	00:00:00.1	"A"	"900_226000584318"	"downstream"	2	0.8	"HDX"	"A1"	14	"457/463"	1348	291	" A "
"S"	2020-09-30 13:08:33	"G"	00:00:00.2	"A"	"900_226000584318"	"downstream"	3	0.8	"HDX"	"A1"	21	"500/514"	1349	306	" A "
"S"	2020-09-30 13:08:59	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.9	"HDX"	"A1"	263	"451/451"	1348	296	" A "
"S"	2020-09-30 13:09:12	"G"	00:00:03.3	"A"	"900_226000584318"	"downstream"	34	0.8	"HDX"	"A1"	126	"520/688"	1348	385	" A "
"S"	2020-09-30 13:09:34	"G"	00:00:03.6	"A"	"900_226000584318"	"downstream"	37	0.9	"HDX"	"A1"	185	"524/541"	1346.5	312	" A "
"S"	2020-09-30 13:10:00	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.8	"HDX"	"A1"	222	"506/524"	1349.5	315	" A "
"S"	2020-09-30 13:10:42	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	417	"440/440"	1348	263	" A "
"S"	2020-09-30 13:10:44	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	15	"449/449"	1346	290	" A "
"S"	2020-09-30 13:11:11	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.8	"HDX"	"A1"	274	"426/439"	1348	262	" A "
"S"	2020-09-30 13:11:17	"G"	00:00:01.0	"A"	"900_226000584318"	"downstream"	11	0.8	"HDX"	"A1"	49	"503/528"	1348	310	" A "
"S"	2020-09-30 13:11:46	"G"	00:00:04.4	"A"	"900_226000584318"	"downstream"	45	0.9	"HDX"	"A1"	277	"457/566"	1348.5	317	" A "
"S"	2020-09-30 13:12:05	"G"	00:00:01.1	"A"	"900_226000584318"	"downstream"	12	0.9	"HDX"	"A1"	148	"470/514"	1348	296	" A "
"S"	2020-09-30 13:12:39	"G"	00:00:00.5	"A"	"900_226000584318"	"downstream"	6	0.7	"HDX"	"A1"	331	"508/520"	1348.5	308	" A "
"S"	2020-09-30 13:13:08	"G"	00:00:01.6	"A"	"900_226000584318"	"downstream"	17	0.8	"HDX"	"A1"	285	"419/437"	1348	264	" A "
"S"	2020-09-30 13:13:54	"G"	00:00:00.0	"A"	"900_226000584318"	"downstream"	1	0.8	"HDX"	"A1"	443	"447/447"	1348	289	" A "
"S"	2020-09-30 13:14:22	"G"	00:00:00.8	"A"	"900_226000584318"	"downstream"	9	0.9	"HDX"	"A1"	278	"571/626"	1350	364	" A "
"S"	2020-09-30 13:14:28	"G"	00:00:00.3	"A"	"900_226000584318"	"downstream"	4	0.8	"HDX"	"A1"	49	"443/580"	1348.5	316	" A "
"S"	2020-09-30 13:14:31	"G"	00:00:01.6	"A"	"900_226000584318"	"downstream"	17	0.8	"HDX"	"A1"	20	"454/626"	1351	325	" A "
"S"	2020-09-30 13:14:34	"G"	00:00:01.4	"A"	"900_226000584318"	"downstream"	15	0.9	"HDX"	"A1"	17	"480/555"	1348	313	" A "
